isolate,glucose_vv,experiment_repeat,well_id,time_s,OD,,,,,,
ATCC1710,0,1,G4,115199.8,1.329599977,,,,,,
ATCC1710,0,2,G3,115199.8,1.310299993,,,,,,
ATCC1710,0,2,G4,115199.8,1.334300041,,,,,,
ATCC1710,0,3,G3,115199.8,1.387400031,,,,,,
ATCC1710,0,3,G4,115199.8,1.373000026,,,,,,
ATCC1710,0,1,G3,118799.8,1.324800014,,,,,,
ATCC1710,0,1,G4,118799.8,1.347000003,,,,,,
ATCC1710,0,2,G3,118799.8,1.291800022,,,,,,
ATCC1710,0,2,G4,118799.8,1.344099998,,,,,,
ATCC1710,0,3,G3,118799.8,1.401900053,,,,,,
ATCC1710,0,3,G4,118799.8,1.378000021,,,,,,
ATCC1710,0,1,G3,122400.6,1.329300046,,,,,,
ATCC1710,0,1,G4,122400.6,1.351899981,,,,,,
ATCC1710,0,2,G3,122400.6,1.282099962,,,,,,
ATCC1710,0,2,G4,122400.6,1.348799944,,,,,,
ATCC1710,0,3,G3,122400.6,1.406999946,,,,,,
ATCC1710,0,3,G4,122400.6,1.381899953,,,,,,
ATCC1710,0,1,G3,125999.7,1.330800056,,,,,,
ATCC1710,0,1,G4,125999.7,1.330899954,,,,,,
ATCC1710,0,2,G3,125999.7,1.291300058,,,,,,
ATCC1710,0,2,G4,125999.7,1.361799955,,,,,,
ATCC1710,0,3,G3,125999.7,1.394199967,,,,,,
ATCC1710,0,3,G4,125999.7,1.399399996,,,,,,
ATCC1710,0,1,G3,129599.7,1.324699998,,,,,,
ATCC1710,0,1,G4,129599.7,1.328199983,,,,,,
ATCC1710,0,2,G3,129599.7,1.277899981,,,,,,
ATCC1710,0,2,G4,129599.7,1.357300043,,,,,,
ATCC1710,0,3,G3,129599.7,1.385400057,,,,,,
ATCC1710,0,3,G4,129599.7,1.41079998,,,,,,
ATCC1710,0,1,G3,133199.8,1.338700056,,,,,,
ATCC1710,0,1,G4,133199.8,1.34679997,,,,,,
ATCC1710,0,2,G3,133199.8,1.300999999,,,,,,
ATCC1710,0,2,G4,133199.8,1.362800002,,,,,,
ATCC1710,0,3,G3,133199.8,1.398900032,,,,,,
ATCC1710,0,3,G4,133199.8,1.409700036,,,,,,
ATCC1710,0,1,G3,136799.7,1.335500002,,,,,,
ATCC1710,0,1,G4,136799.7,1.345100045,,,,,,
ATCC1710,0,2,G3,136799.7,1.334400058,,,,,,
ATCC1710,0,2,G4,136799.7,1.350999951,,,,,,
ATCC1710,0,3,G3,136799.7,1.398200035,,,,,,
ATCC1710,0,3,G4,136799.7,1.422500014,,,,,,
ATCC1710,0,1,G3,140399.7,1.339100003,,,,,,
ATCC1710,0,1,G4,140399.7,1.352300048,,,,,,
ATCC1710,0,2,G3,140399.7,1.324699998,,,,,,
ATCC1710,0,2,G4,140399.7,1.343999982,,,,,,
ATCC1710,0,3,G3,140399.7,1.396900058,,,,,,
ATCC1710,0,3,G4,140399.7,1.422500014,,,,,,
ATCC1710,0,1,G3,143999.7,1.310199976,,,,,,
ATCC1710,0,1,G4,143999.7,1.336699963,,,,,,
ATCC1710,0,2,G3,143999.7,1.344200015,,,,,,
ATCC1710,0,2,G4,143999.7,1.332000017,,,,,,
ATCC1710,0,3,G3,143999.7,1.39230001,,,,,,
ATCC1710,0,3,G4,143999.7,1.435199976,,,,,,
ATCC1710,0,1,G3,147599.7,1.327999949,,,,,,
ATCC1710,0,1,G4,147599.7,1.349900007,,,,,,
ATCC1710,0,2,G3,147599.7,1.268599987,,,,,,
ATCC1710,0,2,G4,147599.7,1.323400021,,,,,,
ATCC1710,0,3,G3,147599.7,1.398000002,,,,,,
ATCC1710,0,3,G4,147599.7,1.428500056,,,,,,
ATCC1710,0,1,G3,151199.7,1.365399957,,,,,,
ATCC1710,0,1,G4,151199.7,1.324200034,,,,,,
ATCC1710,0,2,G3,151199.7,1.274999976,,,,,,
ATCC1710,0,2,G4,151199.7,1.33949995,,,,,,
ATCC1710,0,3,G3,151199.7,1.423699975,,,,,,
ATCC1710,0,3,G4,151199.7,1.436100006,,,,,,
ATCC1710,0,1,G3,154799.7,1.324000001,,,,,,
ATCC1710,0,1,G4,154799.7,1.328699946,,,,,,
ATCC1710,0,2,G3,154799.7,1.310799956,,,,,,
ATCC1710,0,2,G4,154799.7,1.339300036,,,,,,
ATCC1710,0,3,G3,154799.7,1.441100001,,,,,,
ATCC1710,0,3,G4,154799.7,1.432399988,,,,,,
ATCC1710,0,1,G3,158399.7,1.301800013,,,,,,
ATCC1710,0,1,G4,158399.7,1.344799995,,,,,,
ATCC1710,0,2,G3,158399.7,1.311400056,,,,,,
ATCC1710,0,2,G4,158399.7,1.348899961,,,,,,
ATCC1710,0,3,G3,158399.7,1.381800056,,,,,,
ATCC1710,0,3,G4,158399.7,1.434499979,,,,,,
ATCC1710,0,1,G3,161999.7,1.310899973,,,,,,
ATCC1710,0,1,G4,161999.7,1.33070004,,,,,,
ATCC1710,0,2,G3,161999.7,1.299499989,,,,,,
ATCC1710,0,2,G4,161999.7,1.345000029,,,,,,
ATCC1710,0,3,G3,161999.7,1.442700028,,,,,,
ATCC1710,0,3,G4,161999.7,1.434800029,,,,,,
ATCC1710,0,1,G3,165599.6,1.281200051,,,,,,
ATCC1710,0,1,G4,165599.6,1.309900045,,,,,,
ATCC1710,0,2,G3,165599.6,1.315400004,,,,,,
ATCC1710,0,2,G4,165599.6,1.358500004,,,,,,
ATCC1710,0,3,G3,165599.6,1.400099993,,,,,,
ATCC1710,0,3,G4,165599.6,1.436400056,,,,,,
ATCC1710,0,1,G3,169199.6,1.3398,,,,,,
ATCC1710,0,1,G4,169199.6,1.341599941,,,,,,
ATCC1710,0,2,G3,169199.6,1.325700045,,,,,,
ATCC1710,0,2,G4,169199.6,1.337499976,,,,,,
ATCC1710,0,3,G3,169199.6,1.409999967,,,,,,
ATCC1710,0,3,G4,169199.6,1.425099969,,,,,,
ATCC1710,0,1,G3,172799.6,1.296700001,,,,,,
ATCC1710,0,1,G4,172799.6,1.351899981,,,,,,
ATCC1710,0,2,G3,172799.6,1.255399942,,,,,,
ATCC1710,0,2,G4,172799.6,1.325399995,,,,,,
ATCC1710,0,3,G3,172799.6,1.437899947,,,,,,
ATCC1710,0,3,G4,172799.6,1.450799942,,,,,,
SM37212,1,1,C1,0,0.151299998,,,,,,
SM37212,1,1,C2,0,0.151299998,,,,,,
SM37212,1,1,C3,0,0.150299996,,,,,,
SM37212,1,2,C1,0,0.109800003,,,,,,
SM37212,1,2,C2,0,0.109200001,,,,,,
SM37212,1,2,C3,0,0.125799999,,,,,,
SM37212,1,3,C1,0,0.106899999,,,,,,
SM37212,1,3,C2,0,0.105800003,,,,,,
SM37212,1,3,C3,0,0.103200004,,,,,,
SM37212,1,1,C1,3600,0.102700002,,,,,,
SM37212,1,1,C2,3600,0.102799997,,,,,,
SM37212,1,1,C3,3600,0.104199998,,,,,,
SM37212,1,2,C1,3600,0.105499998,,,,,,
SM37212,1,2,C2,3600,0.102899998,,,,,,
SM37212,1,2,C3,3600,0.103200004,,,,,,
SM37212,1,3,C1,3600,0.106200002,,,,,,
SM37212,1,3,C2,3600,0.105899997,,,,,,
SM37212,1,3,C3,3600,0.098399997,,,,,,
SM37212,1,1,C1,7200,0.103200004,,,,,,
SM37212,1,1,C2,7200,0.104599997,,,,,,
SM37212,1,1,C3,7200,0.105400003,,,,,,
SM37212,1,2,C1,7200,0.111599997,,,,,,
SM37212,1,2,C2,7200,0.109200001,,,,,,
SM37212,1,2,C3,7200,0.110399999,,,,,,
SM37212,1,3,C1,7200,0.107299998,,,,,,
SM37212,1,3,C2,7200,0.107000001,,,,,,
SM37212,1,3,C3,7200,0.100100003,,,,,,
SM37212,1,1,C1,10800,0.117799997,,,,,,
SM37212,1,1,C2,10800,0.118600003,,,,,,
SM37212,1,1,C3,10800,0.121200003,,,,,,
SM37212,1,2,C1,10800,0.124899998,,,,,,
SM37212,1,2,C2,10800,0.123599999,,,,,,
SM37212,1,2,C3,10800,0.1228,,,,,,
SM37212,1,3,C1,10800,0.125499994,,,,,,
SM37212,1,3,C2,10800,0.122900002,,,,,,
SM37212,1,3,C3,10800,0.118900001,,,,,,
SM37212,1,1,C1,14400,0.143199995,,,,,,
SM37212,1,1,C2,14400,0.1417,,,,,,
SM37212,1,1,C3,14400,0.142100006,,,,,,
SM37212,1,2,C1,14400,0.148699999,,,,,,
SM37212,1,2,C2,14400,0.145300001,,,,,,
SM37212,1,2,C3,14400,0.143199995,,,,,,
SM37212,1,3,C1,14400,0.165299997,,,,,,
SM37212,1,3,C2,14400,0.154300004,,,,,,
SM37212,1,3,C3,14400,0.150399998,,,,,,
SM37212,1,1,C1,18000,0.1822,,,,,,
SM37212,1,1,C2,18000,0.174600005,,,,,,
SM37212,1,1,C3,18000,0.177900001,,,,,,
SM37212,1,2,C1,18000,0.183599994,,,,,,
SM37212,1,2,C2,18000,0.1752,,,,,,
SM37212,1,2,C3,18000,0.172000006,,,,,,
SM37212,1,3,C1,18000,0.234899998,,,,,,
SM37212,1,3,C2,18000,0.214200005,,,,,,
SM37212,1,3,C3,18000,0.205500007,,,,,,
SM37212,1,1,C1,21600,0.252499998,,,,,,
SM37212,1,1,C2,21600,0.237599999,,,,,,
SM37212,1,1,C3,21600,0.240199998,,,,,,
SM37212,1,2,C1,21600,0.236699998,,,,,,
SM37212,1,2,C2,21600,0.225500003,,,,,,
SM37212,1,2,C3,21600,0.219099998,,,,,,
SM37212,1,3,C1,21600,0.324400008,,,,,,
SM37212,1,3,C2,21600,0.295300007,,,,,,
SM37212,1,3,C3,21600,0.287600011,,,,,,
SM37212,1,1,C1,25200,0.379000008,,,,,,
SM37212,1,1,C2,25200,0.35620001,,,,,,
SM37212,1,1,C3,25200,0.338800013,,,,,,
SM37212,1,2,C1,25200,0.326400012,,,,,,
SM37212,1,2,C2,25200,0.305599988,,,,,,
SM37212,1,2,C3,25200,0.294699997,,,,,,
SM37212,1,3,C1,25200,0.437900007,,,,,,
SM37212,1,3,C2,25200,0.40169999,,,,,,
SM37212,1,3,C3,25200,0.383899987,,,,,,
SM37212,1,1,C1,28800,0.505900025,,,,,,
SM37212,1,1,C2,28800,0.490999997,,,,,,
SM37212,1,1,C3,28800,0.446200013,,,,,,
SM37212,1,2,C1,28800,0.43810001,,,,,,
SM37212,1,2,C2,28800,0.405900002,,,,,,
SM37212,1,2,C3,28800,0.391200006,,,,,,
SM37212,1,3,C1,28800,0.557600021,,,,,,
SM37212,1,3,C2,28800,0.518100023,,,,,,
SM37212,1,3,C3,28800,0.498899996,,,,,,
SM37212,1,1,C1,32399.9,0.640699983,,,,,,
SM37212,1,1,C2,32399.9,0.598500013,,,,,,
SM37212,1,1,C3,32399.9,0.54460001,,,,,,
SM37212,1,2,C1,32399.9,0.555199981,,,,,,
SM37212,1,2,C2,32399.9,0.516799986,,,,,,
SM37212,1,2,C3,32399.9,0.486299992,,,,,,
SM37212,1,3,C1,32399.9,0.65259999,,,,,,
SM37212,1,3,C2,32399.9,0.625400007,,,,,,
SM37212,1,3,C3,32399.9,0.599399984,,,,,,
SM37212,1,1,C1,36000,0.77609998,,,,,,
SM37212,1,1,C2,36000,0.761600018,,,,,,
SM37212,1,1,C3,36000,0.675000012,,,,,,
SM37212,1,2,C1,36000,0.765699983,,,,,,
SM37212,1,2,C2,36000,0.752799988,,,,,,
SM37212,1,2,C3,36000,0.704599977,,,,,,
SM37212,1,3,C1,36000,0.764299989,,,,,,
SM37212,1,3,C2,36000,0.737900019,,,,,,
SM37212,1,3,C3,36000,0.712499976,,,,,,
SM37212,1,1,C1,39599.9,0.887000024,,,,,,
SM37212,1,1,C2,39599.9,0.842899978,,,,,,
SM37212,1,1,C3,39599.9,0.812600017,,,,,,
SM37212,1,2,C1,39599.9,0.905700028,,,,,,
SM37212,1,2,C2,39599.9,0.903500021,,,,,,
SM37212,1,2,C3,39599.9,0.842100024,,,,,,
SM37212,1,3,C1,39599.9,0.832799971,,,,,,
SM37212,1,3,C2,39599.9,0.818799973,,,,,,
SM37212,1,3,C3,39599.9,0.81220001,,,,,,
SM37212,1,1,C1,43199.9,0.948099971,,,,,,
SM37212,1,1,C2,43199.9,0.961000025,,,,,,
SM37212,1,1,C3,43199.9,0.949699998,,,,,,
SM37212,1,2,C1,43199.9,1.065199971,,,,,,
SM37212,1,2,C2,43199.9,1.066400051,,,,,,
SM37212,1,2,C3,43199.9,1.007699966,,,,,,
SM37212,1,3,C1,43199.9,0.904399991,,,,,,
SM37212,1,3,C2,43199.9,0.932900012,,,,,,
SM37212,1,3,C3,43199.9,0.898899972,,,,,,
SM37212,1,1,C1,46800,1.011999965,,,,,,
SM37212,1,1,C2,46800,1.108999968,,,,,,
SM37212,1,1,C3,46800,1.021199942,,,,,,
SM37212,1,2,C1,46800,1.163599968,,,,,,
SM37212,1,2,C2,46800,1.152699947,,,,,,
SM37212,1,2,C3,46800,1.126999974,,,,,,
SM37212,1,3,C1,46800,0.98150003,,,,,,
SM37212,1,3,C2,46800,0.973399997,,,,,,
SM37212,1,3,C3,46800,1.000100017,,,,,,
SM37212,1,1,C1,50399.9,1.091899991,,,,,,
SM37212,1,1,C2,50399.9,1.083299994,,,,,,
SM37212,1,1,C3,50399.9,1.101300001,,,,,,
SM37212,1,2,C1,50399.9,1.282400012,,,,,,
SM37212,1,2,C2,50399.9,1.15260005,,,,,,
SM37212,1,2,C3,50399.9,1.179299951,,,,,,
SM37212,1,3,C1,50399.9,1.032199979,,,,,,
SM37212,1,3,C2,50399.9,1.011700034,,,,,,
SM37212,1,3,C3,50399.9,0.985099971,,,,,,
SM37212,1,1,C1,53999.9,1.128399968,,,,,,
SM37212,1,1,C2,53999.9,1.150200009,,,,,,
SM37212,1,1,C3,53999.9,1.10679996,,,,,,
SM37212,1,2,C1,53999.9,1.162899971,,,,,,
SM37212,1,2,C2,53999.9,1.209200025,,,,,,
SM37212,1,2,C3,53999.9,1.22179997,,,,,,
SM37212,1,3,C1,53999.9,1.111999989,,,,,,
SM37212,1,3,C2,53999.9,1.050699949,,,,,,
SM37212,1,3,C3,53999.9,1.07249999,,,,,,
SM37212,1,1,C1,57599.9,1.144099951,,,,,,
SM37212,1,1,C2,57599.9,1.085100055,,,,,,
SM37212,1,1,C3,57599.9,1.082999945,,,,,,
SM37212,1,2,C1,57599.9,1.135200024,,,,,,
SM37212,1,2,C2,57599.9,1.217100024,,,,,,
SM37212,1,2,C3,57599.9,1.252300024,,,,,,
SM37212,1,3,C1,57599.9,1.136399984,,,,,,
SM37212,1,3,C2,57599.9,1.087599993,,,,,,
SM37212,1,3,C3,57599.9,1.063699961,,,,,,
SM37212,1,1,C1,61199.9,1.184000015,,,,,,
SM37212,1,1,C2,61199.9,1.253499985,,,,,,
SM37212,1,1,C3,61199.9,1.18900001,,,,,,
SM37212,1,2,C1,61199.9,1.156000018,,,,,,
SM37212,1,2,C2,61199.9,1.250499964,,,,,,
SM37212,1,2,C3,61199.9,1.277799964,,,,,,
SM37212,1,3,C1,61199.9,1.210600019,,,,,,
SM37212,1,3,C2,61199.9,1.087100029,,,,,,
SM37212,1,3,C3,61199.9,1.09070003,,,,,,
SM37212,1,1,C1,64799.9,1.183899999,,,,,,
SM37212,1,1,C2,64799.9,1.161299944,,,,,,
SM37212,1,1,C3,64799.9,1.134299994,,,,,,
SM37212,1,2,C1,64799.9,1.175400019,,,,,,
SM37212,1,2,C2,64799.9,1.254199982,,,,,,
SM37212,1,2,C3,64799.9,1.239300013,,,,,,
SM37212,1,3,C1,64799.9,1.235200047,,,,,,
SM37212,1,3,C2,64799.9,1.163699985,,,,,,
SM37212,1,3,C3,64799.9,1.114899993,,,,,,
SM37212,1,1,C1,68399.9,1.265400052,,,,,,
SM37212,1,1,C2,68399.9,1.225800037,,,,,,
SM37212,1,1,C3,68399.9,1.22420001,,,,,,
SM37212,1,2,C1,68399.9,1.163800001,,,,,,
SM37212,1,2,C2,68399.9,1.217800021,,,,,,
SM37212,1,2,C3,68399.9,1.261399984,,,,,,
SM37212,1,3,C1,68399.9,1.217900038,,,,,,
SM37212,1,3,C2,68399.9,1.240499973,,,,,,
SM37212,1,3,C3,68399.9,1.192199945,,,,,,
SM37212,1,1,C1,71999.9,1.215399981,,,,,,
SM37212,1,1,C2,71999.9,1.241700053,,,,,,
SM37212,1,1,C3,71999.9,1.164700031,,,,,,
SM37212,1,2,C1,71999.9,1.180799961,,,,,,
SM37212,1,2,C2,71999.9,1.235900044,,,,,,
SM37212,1,2,C3,71999.9,1.277400017,,,,,,
SM37212,1,3,C1,71999.9,1.281700015,,,,,,
SM37212,1,3,C2,71999.9,1.287700057,,,,,,
SM37212,1,3,C3,71999.9,1.234899998,,,,,,
SM37212,1,1,C1,75599.9,1.232800007,,,,,,
SM37212,1,1,C2,75599.9,1.258999944,,,,,,
SM37212,1,1,C3,75599.9,1.255699992,,,,,,
SM37212,1,2,C1,75599.9,1.209800005,,,,,,
SM37212,1,2,C2,75599.9,1.237100005,,,,,,
SM37212,1,2,C3,75599.9,1.236799955,,,,,,
SM37212,1,3,C1,75599.9,1.308599949,,,,,,
SM37212,1,3,C2,75599.9,1.272199988,,,,,,
SM37212,1,3,C3,75599.9,1.292600036,,,,,,
SM37212,1,1,C1,79199.9,1.24909997,,,,,,
SM37212,1,1,C2,79199.9,1.297099948,,,,,,
SM37212,1,1,C3,79199.9,1.264000058,,,,,,
SM37212,1,2,C1,79199.9,1.226600051,,,,,,
SM37212,1,2,C2,79199.9,1.290899992,,,,,,
SM37212,1,2,C3,79199.9,1.282600045,,,,,,
SM37212,1,3,C1,79199.9,1.307500005,,,,,,
SM37212,1,3,C2,79199.9,1.311100006,,,,,,
SM37212,1,3,C3,79199.9,1.272600055,,,,,,
SM37212,1,1,C1,82799.8,1.287099957,,,,,,
SM37212,1,1,C2,82799.8,1.301300049,,,,,,
SM37212,1,1,C3,82799.8,1.245399952,,,,,,
SM37212,1,2,C1,82799.8,1.256000042,,,,,,
SM37212,1,2,C2,82799.8,1.33039999,,,,,,
SM37212,1,2,C3,82799.8,1.271499991,,,,,,
SM37212,1,3,C1,82799.8,1.318400025,,,,,,
SM37212,1,3,C2,82799.8,1.302700043,,,,,,
SM37212,1,3,C3,82799.8,1.288900018,,,,,,
SM37212,1,1,C1,86399.8,1.294100046,,,,,,
SM37212,1,1,C2,86399.8,1.311100006,,,,,,
SM37212,1,1,C3,86399.8,1.318899989,,,,,,
SM37212,1,2,C1,86399.8,1.131299973,,,,,,
SM37212,1,2,C2,86399.8,1.303900003,,,,,,
SM37212,1,2,C3,86399.8,1.274799943,,,,,,
SM37212,1,3,C1,86399.8,1.227200031,,,,,,
SM37212,1,3,C2,86399.8,1.350399971,,,,,,
SM37212,1,3,C3,86399.8,1.310799956,,,,,,
SM37212,1,1,C1,89999.8,1.315500021,,,,,,
SM37212,1,1,C2,89999.8,1.290199995,,,,,,
SM37212,1,1,C3,89999.8,1.308899999,,,,,,
SM37212,1,2,C1,89999.8,1.253499985,,,,,,
SM37212,1,2,C2,89999.8,1.320799947,,,,,,
SM37212,1,2,C3,89999.8,1.295300007,,,,,,
SM37212,1,3,C1,89999.8,1.335299969,,,,,,
SM37212,1,3,C2,89999.8,1.33739996,,,,,,
SM37212,1,3,C3,89999.8,1.34070003,,,,,,
SM37212,1,1,C1,93599.8,1.315500021,,,,,,
SM37212,1,1,C2,93599.8,1.308300018,,,,,,
SM37212,1,1,C3,93599.8,1.341199994,,,,,,
SM37212,1,2,C1,93599.8,1.238999963,,,,,,
SM37212,1,2,C2,93599.8,1.342000008,,,,,,
SM37212,1,2,C3,93599.8,1.303599954,,,,,,
SM37212,1,3,C1,93599.8,1.352800012,,,,,,
SM37212,1,3,C2,93599.8,1.371000051,,,,,,
SM37212,1,3,C3,93599.8,1.339699984,,,,,,
SM37212,1,1,C1,97199.8,1.27579999,,,,,,
SM37212,1,1,C2,97199.8,1.355200052,,,,,,
SM37212,1,1,C3,97199.8,1.319700003,,,,,,
SM37212,1,2,C1,97199.8,1.260499954,,,,,,
SM37212,1,2,C2,97199.8,1.345700026,,,,,,
SM37212,1,2,C3,97199.8,1.313699961,,,,,,
SM37212,1,3,C1,97199.8,1.348700047,,,,,,
SM37212,1,3,C2,97199.8,1.357300043,,,,,,
SM37212,1,3,C3,97199.8,1.326099992,,,,,,
SM37212,1,1,C1,100799.8,1.299200058,,,,,,
SM37212,1,1,C2,100799.8,1.333099961,,,,,,
SM37212,1,1,C3,100799.8,1.345499992,,,,,,
SM37212,1,2,C1,100799.8,1.252500057,,,,,,
SM37212,1,2,C2,100799.8,1.335899949,,,,,,
SM37212,1,2,C3,100799.8,1.328500032,,,,,,
SM37212,1,3,C1,100799.8,1.389000058,,,,,,
SM37212,1,3,C2,100799.8,1.375100017,,,,,,
SM37212,1,3,C3,100799.8,1.355399966,,,,,,
SM37212,1,1,C1,104399.8,1.267099977,,,,,,
SM37212,1,1,C2,104399.8,1.320000052,,,,,,
SM37212,1,1,C3,104399.8,1.335800052,,,,,,
SM37212,1,2,C1,104399.8,1.190600038,,,,,,
SM37212,1,2,C2,104399.8,1.328299999,,,,,,
SM37212,1,2,C3,104399.8,1.350200057,,,,,,
SM37212,1,3,C1,104399.8,1.359799981,,,,,,
SM37212,1,3,C2,104399.8,1.371399999,,,,,,
SM37212,1,3,C3,104399.8,1.383599997,,,,,,
SM37212,1,1,C1,107999.8,1.265799999,,,,,,
SM37212,1,1,C2,107999.8,1.311800003,,,,,,
SM37212,1,1,C3,107999.8,1.347499967,,,,,,
SM37212,1,2,C1,107999.8,1.183300018,,,,,,
SM37212,1,2,C2,107999.8,1.345000029,,,,,,
SM37212,1,2,C3,107999.8,1.333699942,,,,,,
SM37212,1,3,C1,107999.8,1.371299982,,,,,,
SM37212,1,3,C2,107999.8,1.369600058,,,,,,
SM37212,1,3,C3,107999.8,1.376000047,,,,,,
SM37212,1,1,C1,111599.8,1.269600034,,,,,,
SM37212,1,1,C2,111599.8,1.297899961,,,,,,
SM37212,1,1,C3,111599.8,1.319399953,,,,,,
SM37212,1,2,C1,111599.8,1.249799967,,,,,,
SM37212,1,2,C2,111599.8,1.324300051,,,,,,
SM37212,1,2,C3,111599.8,1.376600027,,,,,,
SM37212,1,3,C1,111599.8,1.337200046,,,,,,
SM37212,1,3,C2,111599.8,1.379999995,,,,,,
SM37212,1,3,C3,111599.8,1.380900025,,,,,,
SM37212,1,1,C1,115199.8,1.244300008,,,,,,
SM37212,1,1,C2,115199.8,1.341699958,,,,,,
SM37212,1,1,C3,115199.8,1.336300015,,,,,,
SM37212,1,2,C1,115199.8,1.220399976,,,,,,
SM37212,1,2,C2,115199.8,1.365700006,,,,,,
SM37212,1,2,C3,115199.8,1.378399968,,,,,,
SM37212,1,3,C1,115199.8,1.342100024,,,,,,
SM37212,1,3,C2,115199.8,1.371000051,,,,,,
SM37212,1,3,C3,115199.8,1.371999979,,,,,,
SM37212,1,1,C1,118799.8,1.260499954,,,,,,
SM37212,1,1,C2,118799.8,1.362900019,,,,,,
SM37212,1,1,C3,118799.8,1.345900059,,,,,,
SM37212,1,2,C1,118799.8,1.19749999,,,,,,
SM37212,1,2,C2,118799.8,1.353399992,,,,,,
SM37212,1,2,C3,118799.8,1.389199972,,,,,,
SM37212,1,3,C1,118799.8,1.376999974,,,,,,
SM37212,1,3,C2,118799.8,1.389099956,,,,,,
SM37212,1,3,C3,118799.8,1.354300022,,,,,,
SM37212,1,1,C1,122400.6,1.18809998,,,,,,
SM37212,1,1,C2,122400.6,1.359899998,,,,,,
SM37212,1,1,C3,122400.6,1.367799997,,,,,,
SM37212,1,2,C1,122400.6,1.133299947,,,,,,
SM37212,1,2,C2,122400.6,1.359599948,,,,,,
SM37212,1,2,C3,122400.6,1.326699972,,,,,,
SM37212,1,3,C1,122400.6,1.375399947,,,,,,
SM37212,1,3,C2,122400.6,1.383599997,,,,,,
SM37212,1,3,C3,122400.6,1.39289999,,,,,,
SM37212,1,1,C1,125999.7,1.177700043,,,,,,
SM37212,1,1,C2,125999.7,1.392500043,,,,,,
SM37212,1,1,C3,125999.7,1.381600022,,,,,,
SM37212,1,2,C1,125999.7,1.169999957,,,,,,
SM37212,1,2,C2,125999.7,1.34800005,,,,,,
SM37212,1,2,C3,125999.7,1.385200024,,,,,,
SM37212,1,3,C1,125999.7,1.324499965,,,,,,
SM37212,1,3,C2,125999.7,1.400699973,,,,,,
SM37212,1,3,C3,125999.7,1.390699983,,,,,,
SM37212,1,1,C1,129599.7,1.185099959,,,,,,
SM37212,1,1,C2,129599.7,1.394000053,,,,,,
SM37212,1,1,C3,129599.7,1.370200038,,,,,,
SM37212,1,2,C1,129599.7,1.154099941,,,,,,
SM37212,1,2,C2,129599.7,1.376000047,,,,,,
SM37212,1,2,C3,129599.7,1.320700049,,,,,,
SM37212,1,3,C1,129599.7,1.32009995,,,,,,
SM37212,1,3,C2,129599.7,1.39139998,,,,,,
SM37212,1,3,C3,129599.7,1.381600022,,,,,,
SM37212,1,1,C1,133199.8,1.209499955,,,,,,
SM37212,1,1,C2,133199.8,1.404399991,,,,,,
SM37212,1,1,C3,133199.8,1.378200054,,,,,,
SM37212,1,2,C1,133199.8,1.160599947,,,,,,
SM37212,1,2,C2,133199.8,1.345199943,,,,,,
SM37212,1,2,C3,133199.8,1.363399982,,,,,,
SM37212,1,3,C1,133199.8,1.285400033,,,,,,
SM37212,1,3,C2,133199.8,1.4023,,,,,,
SM37212,1,3,C3,133199.8,1.352399945,,,,,,
SM37212,1,1,C1,136799.7,1.130800009,,,,,,
SM37212,1,1,C2,136799.7,1.353899956,,,,,,
SM37212,1,1,C3,136799.7,1.347200036,,,,,,
SM37212,1,2,C1,136799.7,1.100299954,,,,,,
SM37212,1,2,C2,136799.7,1.35710001,,,,,,
SM37212,1,2,C3,136799.7,1.360000014,,,,,,
SM37212,1,3,C1,136799.7,1.303900003,,,,,,
SM37212,1,3,C2,136799.7,1.412999988,,,,,,
SM37212,1,3,C3,136799.7,1.399099946,,,,,,
SM37212,1,1,C1,140399.7,1.155599952,,,,,,
SM37212,1,1,C2,140399.7,1.379199982,,,,,,
SM37212,1,1,C3,140399.7,1.337000012,,,,,,
SM37212,1,2,C1,140399.7,1.121700048,,,,,,
SM37212,1,2,C2,140399.7,1.353700042,,,,,,
SM37212,1,2,C3,140399.7,1.365700006,,,,,,
SM37212,1,3,C1,140399.7,1.299999952,,,,,,
SM37212,1,3,C2,140399.7,1.408900023,,,,,,
SM37212,1,3,C3,140399.7,1.398300052,,,,,,
SM37212,1,1,C1,143999.7,1.129600048,,,,,,
SM37212,1,1,C2,143999.7,1.374300003,,,,,,
SM37212,1,1,C3,143999.7,1.378499985,,,,,,
SM37212,1,2,C1,143999.7,1.075700045,,,,,,
SM37212,1,2,C2,143999.7,1.347000003,,,,,,
SM37212,1,2,C3,143999.7,1.385100007,,,,,,
SM37212,1,3,C1,143999.7,1.344799995,,,,,,
SM37212,1,3,C2,143999.7,1.417500019,,,,,,
SM37212,1,3,C3,143999.7,1.372099996,,,,,,
SM37212,1,1,C1,147599.7,1.067199945,,,,,,
SM37212,1,1,C2,147599.7,1.404000044,,,,,,
SM37212,1,1,C3,147599.7,1.375800014,,,,,,
SM37212,1,2,C1,147599.7,1.091400027,,,,,,
SM37212,1,2,C2,147599.7,1.344200015,,,,,,
SM37212,1,2,C3,147599.7,1.401200056,,,,,,
SM37212,1,3,C1,147599.7,1.270799994,,,,,,
SM37212,1,3,C2,147599.7,1.361199975,,,,,,
SM37212,1,3,C3,147599.7,1.400400043,,,,,,
SM37212,1,1,C1,151199.7,1.04279995,,,,,,
SM37212,1,1,C2,151199.7,1.336699963,,,,,,
